title,status,date,link,information
2025年3月23日　今治市長沢林野火災,開設,2025-03-26 19:21:00,https://city-imabari.my.salesforce-sites.com/K_PUB_VF_Detail_Hinanjyo?pId=a3tGA000001G9a2YAC,"補足情報:17時40分に国分小学校を開設しました。  
19時35分にバリクリーンを開設しました。"
2025年3月23日　今治市長沢林野火災,開設,2025-03-26 19:55:00,https://city-imabari.my.salesforce-sites.com/K_PUB_VF_Detail_Hinanjyo?pId=a3tGA000001G9a7YAC,"補足情報:17時40分に国分小学校を開設しました。  
19時35分にバリクリーンを開設しました。"
2025年3月23日　今治市長沢林野火災,開設,2025-03-26 20:04:00,https://city-imabari.my.salesforce-sites.com/K_PUB_VF_Detail_Hinanjyo?pId=a3tGA000001G9aCYAS,"補足情報:17時40分に国分小学校を開設しました。  
19時35分にバリクリーンを開設しました。"
2025年3月23日　今治市長沢林野火災,開設,2025-03-26 20:34:00,https://city-imabari.my.salesforce-sites.com/K_PUB_VF_Detail_Hinanjyo?pId=a3tGA000001G9aHYAS,"補足情報:17時40分に国分小学校を開設しました。  
19時35分にバリクリーンを開設しました。"
2025年3月23日　今治市長沢林野火災,開設,2025-03-26 22:08:00,https://city-imabari.my.salesforce-sites.com/K_PUB_VF_Detail_Hinanjyo?pId=a3tGA000001G9aMYAS,"補足情報:17時40分に国分小学校を開設しました。  
19時35分にバリクリーンを開設しました。"
2025年3月23日　今治市長沢林野火災,開設,2025-03-26 22:17:00,https://city-imabari.my.salesforce-sites.com/K_PUB_VF_Detail_Hinanjyo?pId=a3tGA000001G9aRYAS,"補足情報:17時40分に国分小学校を開設しました。  
19時35分にバリクリーンを開設しました。"
2025年3月23日　今治市長沢林野火災,開設,2025-03-27 03:22:00,https://city-imabari.my.salesforce-sites.com/K_PUB_VF_Detail_Hinanjyo?pId=a3tGA000001G9aWYAS,"補足情報:17時40分に国分小学校を開設しました。  
19時35分にバリクリーンを開設しました。"
2025年3月23日　今治市長沢林野火災,開設,2025-03-27 06:04:00,https://city-imabari.my.salesforce-sites.com/K_PUB_VF_Detail_Hinanjyo?pId=a3tGA000001G9abYAC,"補足情報:17時40分に国分小学校を開設しました。  
19時35分にバリクリーンを開設しました。"
2025年3月23日　今治市長沢林野火災,開設,2025-03-27 06:19:00,https://city-imabari.my.salesforce-sites.com/K_PUB_VF_Detail_Hinanjyo?pId=a3tGA000001G9agYAC,"補足情報:17時40分に国分小学校を開設しました。  
19時35分にバリクリーンを開設しました。"
2025年3月23日　今治市長沢林野火災,開設,2025-03-27 06:28:00,https://city-imabari.my.salesforce-sites.com/K_PUB_VF_Detail_Hinanjyo?pId=a3tGA000001G9alYAC,"補足情報:17時40分に国分小学校を開設しました。  
19時35分にバリクリーンを開設しました。"
